timestamp	delay_ms	delay_smooth
1761667039225585	139.490	97.256
1761667039285615	143.907	97.226
1761667039333323	136.240	97.202
1761667039391424	138.334	97.172
1761667039450770	141.996	97.167
1761667039498245	134.189	97.192
1761667039556723	137.343	97.225
1761667039615478	140.774	97.260
1761667039673673	143.203	97.295
1761667039712580	125.971	97.326
1761667039739536	97.177	97.356
1761667039755266	57.015	97.388
1761667039806171	54.400	97.421
1761667039861519	56.368	97.455
1761667039912970	54.912	97.490
1761667039968805	57.367	97.527
1761667040020690	55.641	97.557
1761667040072091	54.003	97.590
1761667040127928	56.427	97.627
1761667040180193	54.907	97.662
1761667040236280	57.260	97.701
1761667040288374	55.601	97.734
1761667040343736	57.494	97.768
1761667040395433	56.316	97.794
1761667040447271	54.508	97.724
1761667040502567	56.129	97.652
1761667040554823	54.692	97.578
1761667040610662	56.665	97.504
1761667040661950	54.901	97.426
1761667040738156	79.073	97.350
1761667040850433	135.096	97.272
1761667040905650	134.283	97.192
1761667040962081	134.789	97.111
1761667041019178	135.883	97.027
1761667041072381	133.994	96.942
1761667041130117	136.546	96.860
1761667041186353	137.904	96.777
1761667041243168	138.566	96.694
1761667041287637	127.495	96.610
1761667041343886	128.025	96.528
1761667041400402	128.846	96.446
1761667041455740	129.273	96.364
1761667041512488	130.899	96.331
1761667041567751	130.726	96.354
1761667041624438	131.723	96.420
1761667041679881	131.115	96.484
1761667041736330	131.715	96.547
1761667041778356	118.131	96.609
1761667041805798	89.537	96.674
1761667041830240	59.421	96.737
1761667041881971	57.906	96.801
1761667041938299	60.779	96.866
1761667041991095	60.385	96.928
1761667042043329	59.320	96.992
1761667042097256	59.969	97.058
1761667042150028	59.319	97.124
1761667042202225	58.272	97.187
1761667042259187	62.264	97.254
1761667042311530	61.291	97.320
1761667042364414	60.421	97.383
1761667042416269	59.173	97.450
1761667042469516	59.189	97.482
1761667042526325	62.879	97.491
1761667042577128	60.446	97.505
1761667042631507	61.338	97.514
1761667042682890	59.195	97.519
1761667042752661	75.837	97.528
1761667042876215	143.998	97.534
1761667042938184	150.172	97.546
1761667042987664	143.785	97.553
1761667043049591	150.035	97.566
1761667043099821	143.897	97.575
1761667043161481	150.052	97.588
1761667043211412	144.439	97.597
1761667043272448	150.977	97.602
1761667043322517	145.105	97.612
1761667043384683	151.436	97.617
1761667043434033	144.808	97.628
1761667043483091	138.214	97.635
1761667043546760	146.137	97.645
1761667043594958	139.200	97.637
1761667043656853	144.949	97.615
1761667043706486	139.664	97.589
1761667043767815	145.321	97.563
1761667043807934	129.945	97.536
1761667043826275	92.093	97.522
1761667043841117	51.687	97.507
1761667043896901	54.251	97.491
1761667043948856	53.116	97.472
1761667044000780	51.967	97.454
1761667044052938	50.899	97.436
1761667044108887	53.685	97.418
1761667044160731	52.279	97.400
1761667044216508	54.728	97.382
1761667044268573	53.417	97.364
1761667044320335	51.632	97.345
1761667044376211	54.559	97.322
1761667044427991	52.861	97.305
1761667044480131	51.789	97.298
1761667044535582	54.382	97.312
1761667044587521	52.766	97.332
1761667044639695	51.510	97.353
1761667044695295	53.971	97.378
1761667044750235	55.535	97.398
1761667044811667	64.788	97.421
1761667044928425	125.743	97.438
1761667044978415	120.800	97.460
1761667045032164	119.171	97.485
1761667045093951	125.379	97.505
1761667045147533	123.638	97.528
1761667045200470	121.737	97.546
1761667045261942	127.893	97.567
1761667045315118	125.506	97.591
1761667045366780	122.329	97.613
1761667045427735	127.900	97.637
1761667045479695	123.921	97.655
1761667045532947	121.766	97.677
1761667045585719	118.988	97.632
1761667045648429	125.869	97.565
1761667045698958	120.830	97.510
1761667045761029	127.393	97.451
1761667045813086	124.570	97.388
1761667045856667	112.743	97.335
1761667045880796	81.344	97.278
1761667045923134	68.104	97.218
1761667045978597	69.087	97.152
1761667046029679	65.480	97.097
1761667046085596	67.077	97.039
1761667046142135	69.365	96.976
1761667046193361	66.028	96.907
1761667046249559	67.666	96.851
1761667046305843	69.668	96.790
1761667046356669	66.014	96.725
1761667046412574	67.409	96.655
1761667046468593	69.060	96.610
1761667046520005	65.841	96.615
1761667046576220	67.484	96.671
1761667046632472	69.479	96.727
1761667046683283	65.777	96.782
1761667046739369	67.459	96.842
1761667046795310	69.195	96.900
1761667046846640	66.112	96.957
1761667046995502	160.579	97.012
1761667047049521	158.866	97.074
1761667047103745	157.220	97.133
1761667047156882	155.007	97.192
1761667047211646	154.187	97.248
1761667047264641	154.478	97.310
1761667047318861	153.638	97.371
1761667047372400	151.983	97.430
1761667047426601	150.779	97.489
1761667047480357	149.383	97.546
1761667047548288	162.277	97.609
1761667047602468	160.784	97.670
1761667047655817	158.255	97.695
1761667047708992	155.517	97.641
1761667047763768	155.283	97.581
1761667047816908	153.053	97.517
1761667047868978	149.360	97.447
1761667047922788	148.645	97.389
1761667047935824	108.379	97.326
1761667047950259	67.289	97.259
1761667047987325	50.755	97.204
1761667048036212	46.558	97.145
1761667048090413	47.822	97.081
1761667048143282	47.886	97.013
1761667048197484	48.986	96.958
1761667048252479	50.840	96.900
1761667048306993	52.299	96.833
1761667048356537	48.876	96.765
1761667048410068	49.461	96.706
1761667048463287	49.773	96.642
1761667048513268	46.781	96.598
1761667048570121	50.890	96.612
1761667048574933	108.446	96.672
1761667048575363	56.132	96.733
1761667048620110	47.726	96.794
1761667048674727	49.705	96.855
1761667048728090	50.237	96.918
1761667048781252	50.203	96.979
1761667048832195	48.043	97.042
1761667048907762	70.819	97.105
1761667048985211	93.228	97.167
1761667049040424	92.440	97.230
1761667049102673	99.220	97.294
1761667049158490	99.528	97.358
1761667049210170	95.538	97.424
1761667049264820	94.946	97.491
1761667049321125	95.787	97.558
1761667049376012	95.227	97.622
1761667049428160	92.201	97.685
1761667049483020	92.255	97.753
1761667049537831	91.982	97.779
1761667049592063	91.061	97.704
1761667049651202	95.758	97.641
1761667049711114	100.101	97.572
1761667049763562	97.842	97.494
1761667049818206	97.655	97.423
1761667049872895	97.463	97.353
1761667049927669	96.898	97.293
1761667049986376	102.202	97.224
1761667050048319	108.240	97.147
1761667050099839	104.038	97.086
1761667050160169	108.468	97.012
1761667050211859	104.574	96.936
1761667050263738	101.478	96.872
1761667050323842	106.311	96.800
1761667050375707	103.026	96.720
1761667050434923	107.686	96.651
1761667050486328	103.507	96.578
1761667050538235	100.728	96.532
1761667050602990	110.312	96.533
1761667050653076	104.903	96.601
1761667050702154	99.110	96.667
1761667050763794	105.284	96.734
1761667050817503	104.148	96.804
1761667050874254	104.771	96.872
1761667050928087	103.377	96.939
1761667050974544	98.118	97.010
1761667051026047	94.325	97.080
1761667051077782	90.602	97.149
1761667051136861	94.240	97.221
1761667051188494	90.858	97.292
1761667051247920	95.152	97.360
1761667051299088	90.914	97.433
1761667051350994	87.975	97.505
1761667051409622	92.153	97.575
1761667051461859	89.751	97.649
1761667051520874	93.412	97.723
1761667051572848	90.684	97.796
1761667051631629	93.969	97.833
1761667051683703	91.078	97.777
1761667051742738	95.402	97.722
1761667051794572	92.228	97.666
1761667051846321	88.177	97.612
1761667051905188	91.223	97.556
1761667051966078	96.693	97.500
1761667052035469	111.062	97.446
1761667052101240	121.540	97.391
1761667052147222	112.523	97.336
1761667052206798	116.834	97.279
1761667052265518	120.739	97.223
1761667052313563	113.503	97.166
1761667052373899	118.757	97.110
1761667052430317	120.007	97.052
1761667052479218	113.993	96.988
1761667052538352	118.209	96.924
1761667052590857	115.543	96.860
1761667052645363	114.377	96.819
1761667052705439	119.742	96.836
1761667052753807	112.866	96.901
1761667052813545	116.832	96.965
1761667052872106	119.861	97.028
1761667052921091	113.347	97.090
1761667052979714	116.768	97.150
1761667053022955	105.970	97.215
1761667053052312	80.071	97.280
1761667053104350	77.237	97.341
1761667053156743	74.901	97.408
1761667053209405	72.596	97.473
1761667053270385	78.699	97.536
1761667053322110	75.462	97.588
1761667053376268	74.692	97.658
1761667053434529	78.003	97.726
1761667053487496	76.511	97.789
1761667053540202	74.079	97.850
1761667053593525	72.504	97.921
1761667053653146	77.257	97.961
1761667053706090	74.892	97.871
1761667053757430	71.420	97.782
1761667053818437	77.736	97.679
1761667053871344	75.716	97.582
1761667053923746	73.141	97.493
1761667053990471	84.426	97.387
1761667054109741	148.387	97.289
1761667054175528	158.354	97.199
1761667054231609	159.143	97.094
1761667054284352	155.629	96.996
1761667054337187	153.216	96.902
1761667054390260	151.036	96.816
1761667054444540	149.766	96.708
1761667054510238	159.161	96.613
1761667054563768	156.456	96.525
1761667054617197	154.125	96.424
1761667054671870	153.617	96.328
1761667054723511	149.444	96.236
1761667054790933	161.381	96.210
1761667054844068	158.744	96.269
1761667054897268	156.302	96.348
1761667054950361	153.750	96.434
1761667055005298	152.974	96.505
1761667055057497	149.726	96.582
1761667055070074	110.113	96.667
1761667055083031	67.946	96.755
1761667055116125	47.530	96.845
1761667055169572	48.229	96.934
1761667055223049	48.880	97.024
1761667055276018	48.811	97.114
1761667055329604	49.565	97.202
1761667055383333	50.525	97.290
1761667055433061	47.347	97.380
1761667055486799	48.229	97.471
1761667055540031	48.577	97.561
1761667055594826	50.304	97.651
1761667055645735	48.376	97.741
1761667055696003	45.937	97.789
1761667055750383	47.334	97.768
1761667055805313	49.271	97.755
1761667055857492	48.518	97.743
1761667055909319	47.512	97.720
1761667055963576	49.048	97.702
1761667056033095	66.929	97.684
1761667056125283	104.198	97.669
1761667056175394	99.219	97.656
1761667056233995	101.596	97.630
1761667056292600	105.249	97.609
1761667056344329	102.264	97.594
1761667056401977	105.265	97.582
1761667056453085	101.488	97.556
1761667056511832	105.621	97.534
