time_s	time_ms	time_ms_smooth
124.106	5.382	5.011
124.120	5.226	5.008
124.161	4.879	5.001
124.162	5.087	4.992
124.176	4.986	4.970
124.217	4.606	4.961
124.218	4.473	4.939
124.232	4.723	4.907
124.274	4.700	4.848
124.275	5.470	4.823
124.289	5.371	4.817
124.330	4.516	4.850
124.331	4.912	4.858
124.345	4.961	4.827
124.386	4.868	4.806
124.387	4.547	4.814
124.401	4.554	5.128
124.443	4.654	6.029
124.444	5.247	6.506
124.457	4.468	7.593
124.499	4.375	8.258
124.513	4.231	8.276
124.555	4.553	8.312
124.556	5.407	8.315
124.570	5.247	10.082
124.611	4.607	10.170
124.625	4.719	10.299
124.667	5.077	10.436
124.689	12.931	10.677
124.690	27.511	10.897
124.693	16.533	10.912
124.694	31.647	10.907
124.698	21.346	10.966
124.722	5.145	11.001
124.738	6.374	11.017
124.779	5.455	11.053
124.780	48.680	11.052
124.781	7.123	11.029
124.796	8.165	11.058
124.838	8.313	11.045
124.840	10.552	11.019
124.840	10.069	10.682
124.849	5.019	9.765
124.890	5.133	9.330
124.892	5.927	8.253
124.905	5.250	7.617
124.946	4.654	7.591
124.947	5.433	7.510
124.961	5.401	7.502
125.002	4.659	5.751
125.003	5.344	5.683
125.016	4.390	5.560
125.058	4.409	5.673
125.072	4.506	5.736
125.114	4.605	7.704
125.129	5.639	8.193
125.170	4.737	8.275
125.171	5.437	8.219
125.184	4.513	8.193
125.226	4.340	8.193
125.241	5.263	8.158
125.282	4.896	8.123
125.283	5.426	8.121
125.297	5.089	8.091
125.344	11.140	8.113
125.346	12.130	8.122
125.351	59.248	8.124
125.351	17.254	8.120
125.355	7.179	8.123
125.394	4.530	8.126
125.395	4.605	8.085
125.409	4.661	8.122
125.449	4.539	8.230
125.451	4.546	8.213
125.465	4.608	8.225
125.506	4.581	8.209
125.507	4.948	8.198
125.521	4.626	7.957
125.562	4.550	7.686
125.563	4.523	5.512
125.578	5.717	5.028
125.619	4.807	4.930
125.633	4.415	4.963
125.676	5.428	4.991
125.692	7.042	5.017
125.731	4.839	5.020
125.732	5.196	5.036
125.746	5.035	5.062
125.787	4.794	5.065
125.788	5.128	5.063
125.802	5.362	5.087
125.843	4.878	5.095
125.845	5.168	5.119
125.860	4.726	5.093
125.902	5.342	5.109
125.904	5.307	5.149
125.918	5.325	5.145
125.959	4.599	5.089
125.960	4.952	5.139
125.974	5.263	5.142
126.015	4.654	5.137
126.016	4.890	5.172
126.030	5.236	5.181
126.071	4.760	5.153
126.072	5.106	5.154
126.086	5.061	5.151
126.127	5.208	5.151
126.128	5.421	5.119
126.142	5.344	5.091
126.184	5.636	5.054
126.185	6.074	5.045
126.198	5.273	5.030
126.239	4.929	5.024
126.240	5.648	5.044
126.254	5.369	5.035
126.295	4.648	5.036
126.296	4.917	5.061
126.310	5.079	5.053
126.351	4.732	5.075
126.352	4.547	5.041
126.366	4.614	5.018
126.408	4.400	5.020
126.422	4.358	5.011
126.464	4.579	4.958
126.465	5.120	4.941
126.479	5.159	4.932
126.520	4.669	4.891
126.521	5.257	4.858
126.535	5.366	4.855
126.576	4.927	4.850
126.577	5.589	4.859
126.590	4.373	4.882
126.632	4.843	4.897
126.633	5.400	4.928
126.647	5.404	4.959
126.688	4.751	4.977
126.702	4.836	5.001
126.744	4.705	4.995
126.758	4.632	4.988
126.800	4.555	5.011
126.814	4.568	5.017
126.856	4.779	5.121
126.857	5.302	5.257
126.871	5.329	5.321
126.912	4.898	5.351
126.913	5.406	5.573
126.927	5.159	5.548
126.968	4.828	5.544
126.969	5.162	7.299
126.983	4.986	7.377
127.024	4.980	7.389
127.025	5.251	7.501
127.039	5.392	7.565
127.083	7.972	7.555
127.084	8.324	7.568
127.097	7.183	7.549
127.136	5.120	7.536
127.142	10.396	7.594
127.151	4.789	7.559
127.192	5.305	7.537
127.195	48.630	7.531
127.195	6.765	7.528
127.207	5.008	7.551
127.252	7.450	7.540
127.264	6.136	7.525
127.305	4.315	7.500
127.320	5.124	7.368
127.361	4.826	7.262
127.362	4.987	7.164
127.377	6.357	7.172
127.417	4.541	6.959
127.418	4.588	6.978
127.432	4.697	6.954
127.473	5.075	5.179
127.475	5.563	5.102
127.488	4.713	5.093
127.530	4.874	4.973
127.544	4.773	4.914
127.586	4.672	4.944
127.601	5.660	4.936
127.642	4.725	4.987
127.643	5.335	4.998
127.657	5.074	5.045
127.698	5.266	5.763
127.700	4.700	5.960
127.712	4.246	5.956
127.753	4.857	5.957
127.767	4.771	5.935
127.781	4.438	5.935
127.823	4.667	5.932
127.824	5.064	5.925
127.838	4.924	5.930
127.880	6.120	5.908
127.880	5.244	5.914
127.897	7.538	5.883
127.898	22.493	5.862
127.899	9.509	5.835
127.936	4.600	5.916
127.937	5.101	5.931
127.951	5.003	5.942
127.992	4.733	5.954
127.993	4.797	5.962
128.007	4.600	6.004
128.049	4.784	6.011
128.050	5.121	6.022
128.064	4.876	5.979
128.105	4.547	5.964
128.106	4.545	5.936
128.120	4.585	5.220
128.164	6.749	5.025
128.176	4.609	5.019
128.218	5.132	5.013
128.219	5.065	5.009
128.233	4.644	5.059
128.275	5.718	5.061
128.275	5.249	5.067
128.290	5.192	5.060
128.331	5.053	5.103
128.332	4.865	6.861
128.348	6.823	6.947
128.387	4.588	7.070
128.388	4.658	7.208
128.402	4.442	7.235
128.444	4.937	7.248
128.445	4.924	7.228
128.460	5.984	7.210
128.500	4.847	7.271
128.501	4.745	7.914
128.515	4.614	8.045
128.558	6.188	8.037
128.559	48.818	8.041
128.559	6.706	8.049
128.575	7.622	7.970
128.616	8.040	7.990
128.617	7.408	8.000
128.629	4.937	8.012
128.670	4.622	8.018
128.671	4.635	8.005
128.686	6.163	7.947
128.688	21.782	7.951
128.689	8.540	7.957
128.727	4.977	7.952
128.728	5.166	7.881
128.742	5.059	6.098
128.783	4.844	6.009
128.784	5.098	5.891
128.798	4.890	5.750
128.838	4.742	5.628
128.843	5.100	5.635
128.857	4.594	5.637
128.899	4.529	5.650
128.900	4.964	5.615
128.914	4.875	4.944
128.955	4.493	4.794
128.956	4.419	4.815
128.970	4.233	4.797
129.012	4.485	4.784
129.013	4.689	4.788
129.027	4.510	4.767
129.069	4.362	4.783
129.084	5.099	4.799
129.125	4.671	4.794
129.126	4.961	4.853
129.140	5.281	4.878
129.181	5.014	4.860
129.182	4.783	4.865
129.197	5.514	4.886
129.238	4.704	4.894
129.239	4.757	4.902
129.253	4.927	4.942
129.295	4.584	4.938
129.296	5.295	4.958
129.310	5.134	4.977
129.351	4.980	4.972
129.353	6.056	4.976
129.366	5.162	5.029
129.408	4.518	4.998
129.409	4.988	4.986
129.423	5.024	4.989
129.464	4.628	4.986
129.465	4.432	5.037
129.480	5.471	5.064
129.521	4.607	5.086
129.522	4.997	5.112
129.536	4.841	5.126
129.577	4.979	5.102
129.578	4.759	5.103
129.594	6.300	5.059
129.634	4.494	5.094
129.635	4.727	5.143
129.649	4.848	5.157
129.692	5.433	5.141
129.693	5.972	5.153
129.706	5.448	5.189
129.748	5.472	5.164
129.748	5.232	5.212
129.763	5.648	5.234
129.804	4.544	5.242
129.805	4.990	5.249
129.819	4.972	5.263
129.861	6.027	5.202
129.862	5.737	5.226
129.876	5.345	5.273
129.917	4.629	5.265
129.918	4.931	5.222
129.932	5.330	5.193
129.973	4.841	5.159
129.975	5.808	5.132
129.989	5.539	5.100
130.030	5.054	5.062
130.031	5.140	5.079
130.045	5.126	5.054
130.087	4.763	5.086
130.088	5.086	5.058
130.103	5.898	5.054
130.143	4.656	5.025
130.144	4.368	5.014
130.159	5.233	5.028
130.200	4.601	5.020
130.201	4.808	5.031
130.216	4.428	4.991
130.257	4.695	4.963
130.260	4.982	4.958
130.274	4.359	4.950
130.317	5.775	4.939
130.317	5.330	4.932
130.331	5.613	4.922
130.372	4.632	4.892
130.373	4.356	4.919
130.388	5.288	4.958
130.429	5.128	4.934
130.430	5.117	4.936
130.444	4.808	4.960
130.485	4.830	5.001
130.486	4.934	5.020
130.500	4.936	5.017
130.541	4.841	5.062
130.542	4.607	5.065
130.556	4.827	5.094
130.597	5.152	5.070
130.599	5.323	5.098
130.613	5.349	5.134
130.654	4.622	5.138
130.655	4.648	5.194
130.669	5.424	5.195
130.712	5.437	5.178
130.725	5.188	5.176
130.739	4.909	5.177
130.782	5.466	5.189
130.782	5.855	5.222
130.797	6.063	5.249
130.837	5.001	5.242
130.838	5.332	5.250
130.852	5.277	5.228
130.893	5.373	5.226
130.896	6.530	5.233
130.908	5.135	5.260
130.950	4.395	5.252
130.964	4.787	5.268
131.006	4.950	5.255
131.007	5.239	5.274
131.023	5.672	5.259
131.063	5.278	5.250
131.066	4.637	5.285
131.080	5.353	5.363
131.122	4.774	5.372
131.123	5.311	5.366
131.138	4.785	5.367
131.178	5.328	5.302
131.182	5.225	5.300
131.196	5.843	5.320
131.237	4.869	5.344
131.238	5.382	7.001
131.252	5.082	7.058
131.295	5.633	7.078
131.295	6.935	7.060
131.296	6.956	7.056
131.309	5.539	7.041
131.351	5.147	7.042
131.365	5.382	7.044
131.406	4.922	7.105
131.407	5.069	7.146
131.421	4.912	7.198
131.462	5.368	7.172
131.462	46.375	7.214
131.463	6.680	7.255
131.467	6.161	7.240
131.480	4.838	7.211
131.522	4.540	7.150
131.523	4.975	7.790
131.537	4.798	7.927
131.579	5.346	7.903
131.579	6.310	7.871
131.580	6.356	7.896
131.595	6.535	7.887
131.634	5.198	7.906
131.636	5.907	7.886
131.650	6.402	6.225
131.690	4.720	6.138
131.691	4.909	6.087
131.705	5.410	6.111
131.709	22.952	6.168
131.709	8.970	6.167
131.746	4.537	6.216
131.747	4.583	6.226
131.762	5.542	6.209
131.803	4.855	6.155
131.806	5.392	6.103
131.821	4.860	6.089
131.863	4.839	6.089
131.865	4.517	6.049
131.880	4.887	6.062
131.923	5.445	6.062
131.923	5.965	6.041
131.938	4.950	5.314
131.979	6.004	5.131
131.982	5.599	5.210
131.997	5.886	5.331
132.037	5.010	5.416
132.038	5.245	5.486
132.052	4.827	5.583
132.094	5.923	6.546
132.094	5.393	7.476
132.108	5.056	8.411
132.150	4.897	9.314
132.164	4.898	10.194
132.206	4.760	11.109
132.220	4.411	11.979
132.264	6.514	12.867
132.265	7.590	13.743
132.265	7.686	14.690
132.280	6.593	15.701
132.296	7.822	16.620
132.357	28.936	17.522
132.367	28.087	18.448
132.381	27.881	19.350
132.422	27.466	20.334
132.435	27.459	21.300
132.450	28.843	22.274
132.490	26.698	23.232
132.504	28.197	24.192
132.518	27.493	25.110
132.562	29.557	26.136
132.576	30.299	27.006
132.587	28.211	27.906
132.628	27.371	28.772
132.643	29.076	28.784
132.683	27.945	28.832
132.699	29.651	28.870
132.740	29.053	28.835
132.754	29.250	28.865
132.767	28.710	28.815
132.809	28.405	28.907
132.823	29.462	28.902
132.840	33.247	28.936
132.879	29.442	28.875
132.891	29.077	28.777
132.905	29.491	28.770
132.946	29.218	28.808
132.950	29.293	28.766
132.964	28.832	28.775
133.004	26.600	28.731
133.019	28.214	28.700
133.061	27.582	28.686
133.076	28.990	28.691
133.117	28.091	28.678
133.131	28.327	28.677
133.145	28.045	28.430
133.186	27.854	28.341
133.200	28.034	28.286
133.214	28.307	28.300
133.254	28.023	28.220
133.256	28.188	28.208
133.270	28.540	28.188
133.311	28.277	28.266
133.312	28.902	28.274
133.326	28.840	28.288
133.367	28.065	28.240
133.383	29.455	28.277
133.422	27.075	28.289
133.436	27.215	28.291
133.478	27.684	28.303
133.494	29.854	28.359
133.533	27.207	28.391
133.549	28.990	28.407
133.588	28.348	28.403
133.590	28.536	28.363
133.604	28.419	28.390
133.645	27.925	28.379
133.659	27.794	28.403
133.702	29.024	30.173
133.716	28.635	30.520
133.729	28.074	30.912
133.770	28.176	31.902
133.772	29.434	32.453
133.786	29.091	32.410
133.827	28.415	32.493
133.841	28.106	32.438
133.882	27.536	32.380
133.884	28.961	32.313
133.897	28.619	32.278
133.940	29.440	32.250
133.941	72.319	32.279
133.948	38.125	32.279
133.961	36.862	32.280
133.962	51.987	32.245
133.966	41.456	32.248
133.994	28.775	32.146
133.996	29.271	32.100
134.008	27.613	32.169
134.049	26.896	32.278
134.063	26.871	32.532
134.106	27.555	32.557
134.119	27.221	32.504
134.163	28.516	32.454
134.177	29.014	30.719
134.217	28.677	30.296
134.217	27.193	29.985
134.232	28.247	29.005
134.272	26.877	28.497
134.274	27.958	28.568
134.290	30.139	28.563
134.332	30.811	28.631
134.335	33.895	28.685
134.345	29.586	28.747
134.383	27.285	28.774
134.386	28.210	28.900
134.400	28.937	28.882
134.441	27.554	29.031
134.456	29.075	29.090
134.496	27.483	29.165
134.497	28.760	29.157
134.513	30.545	29.236
134.553	29.151	29.266
134.567	29.328	29.191
134.608	28.241	29.098
134.622	28.405	28.849
134.636	28.242	28.843
134.680	30.383	28.829
134.691	28.063	28.834
134.738	32.724	28.785
134.749	30.146	28.782
134.762	29.092	28.747
134.802	28.027	28.762
134.803	28.857	28.732
134.817	28.704	28.668
134.858	28.269	28.647
134.872	28.490	28.573
134.913	27.671	28.551
134.929	29.428	28.501
134.968	26.939	28.466
134.984	28.345	28.411
135.025	27.712	28.429
135.039	27.482	28.267
135.081	28.178	28.245
135.095	27.866	28.261
135.136	28.021	28.278
135.138	28.934	28.270
135.152	28.623	28.263
135.193	27.477	28.240
135.206	27.693	28.208
135.220	27.151	28.197
135.262	27.376	28.108
135.277	29.006	28.169
135.290	28.508	28.159
135.332	28.670	28.165
135.333	29.612	28.222
135.347	29.479	28.248
135.387	28.464	28.272
135.388	28.641	28.289
135.402	28.534	28.233
135.443	27.695	28.172
135.456	27.691	28.186
135.470	27.401	28.244
135.511	27.194	28.268
135.513	28.464	28.319
135.527	28.097	28.303
135.568	27.875	28.261
135.570	28.902	28.278
135.583	28.830	28.169
135.625	28.466	28.128
135.639	28.442	28.198
135.680	27.541	28.219
135.693	27.085	28.247
135.736	27.827	28.299
135.751	29.159	28.325
135.791	27.740	28.356
135.793	28.660	28.370
135.806	28.599	28.388
135.847	27.460	28.380
135.863	29.087	28.369
135.902	26.898	28.335
135.904	28.439	28.344
135.920	30.230	28.353
135.959	29.158	28.337
135.961	29.236	28.331
135.974	28.992	28.384
136.016	28.341	28.406
136.029	28.189	28.372
136.070	27.541	28.408
136.086	28.905	28.376
136.126	27.910	28.364
136.140	27.584	28.421
136.181	28.065	28.413
136.183	29.041	28.511
136.197	28.691	28.535
136.238	28.055	28.740
136.252	27.384	28.642
136.295	28.418	28.591
136.308	28.361	28.591
136.322	28.306	28.665
136.364	28.653	28.753
136.377	27.862	28.763
136.418	28.306	28.795
136.420	28.863	28.807
136.434	28.904	28.859
136.474	29.344	28.874
136.476	29.032	28.807
136.496	35.364	28.782
136.529	26.692	28.784
136.544	27.963	28.760
136.587	29.013	28.704
136.589	30.186	28.670
136.603	30.392	28.781
136.642	27.785	28.742
136.658	29.708	28.773
136.697	28.204	28.790
136.699	28.884	28.748
136.713	28.438	28.701
136.754	27.362	28.591
136.768	28.076	28.562
136.781	28.097	28.283
136.822	26.797	28.320
136.836	26.998	28.320
136.879	27.511	28.289
136.896	31.094	28.283
136.934	27.669	28.152
136.936	28.649	28.201
136.949	28.722	28.114
136.990	27.805	28.120
137.004	27.730	28.095
137.045	26.592	28.094
137.061	28.323	28.172
137.103	28.382	28.104
137.116	27.615	28.167
137.158	27.963	28.241
137.172	28.246	28.325
137.188	30.021	28.377
137.226	27.139	28.225
137.242	29.003	28.280
137.282	27.532	28.219
137.283	28.340	28.214
137.297	28.276	28.272
137.339	28.417	28.370
137.354	29.296	28.493
137.393	26.380	28.491
137.410	29.678	28.510
137.451	28.651	28.550
137.452	29.091	28.535
137.465	28.811	28.515
137.506	27.286	28.420
137.522	29.045	28.407
137.561	27.119	28.370
137.577	28.601	28.458
137.619	29.271	28.450
137.634	30.170	28.503
137.647	29.679	28.534
137.686	28.268	28.505
137.688	28.841	28.602
137.702	28.628	28.561
137.743	27.594	28.521
137.756	27.735	28.499
137.770	27.654	28.482
137.811	26.811	28.537
137.813	28.074	28.548
137.828	29.743	28.628
137.868	28.134	28.607
137.870	29.607	28.561
137.884	29.182	28.482
137.925	28.574	28.405
137.939	28.803	28.436
137.952	28.641	28.426
137.993	27.664	28.397
137.994	28.550	28.395
138.008	28.367	28.456
138.050	28.673	28.512
138.051	29.305	28.574
138.065	29.139	28.575
138.106	28.077	28.527
138.120	28.113	28.568
138.162	28.183	28.520
138.176	27.767	28.496
138.219	29.038	28.471
138.233	28.592	28.420
138.274	27.895	28.405
138.288	27.542	28.435
138.331	29.275	28.411
138.345	29.060	28.353
138.358	28.359	28.359
138.399	28.098	28.261
138.414	28.541	28.248
138.456	29.154	28.289
138.469	28.412	28.309
138.483	28.568	28.312
138.524	27.961	28.262
138.538	27.529	28.211
138.579	28.252	28.240
138.583	28.414	28.280
138.597	27.960	28.333
138.637	26.912	28.346
138.653	28.821	28.314
138.692	26.860	28.328
138.707	28.828	28.350
138.722	29.079	28.378
138.763	28.629	28.380
138.776	28.247	28.345
138.788	26.522	28.330
138.831	27.773	28.345
138.846	29.319	28.331
138.886	28.878	28.282
138.887	28.874	28.249
138.902	29.604	28.284
138.940	28.260	28.416
138.942	28.713	28.431
138.956	28.634	28.537
138.997	29.238	28.543
139.013	29.215	28.516
139.052	27.537	28.491
139.055	28.197	28.462
139.069	28.321	28.537
139.110	27.189	28.604
139.124	27.027	28.624
139.166	27.587	28.677
139.167	28.838	28.593
139.183	30.215	28.534
139.222	29.181	28.508
139.224	29.521	28.463
139.237	28.989	28.491
139.279	28.401	28.454
139.292	27.989	28.420
139.334	27.523	28.466
139.349	28.399	28.458
139.392	29.463	28.489
139.406	29.817	28.568
139.420	30.184	28.611
139.458	26.775	28.643
139.460	28.144	28.605
139.473	27.591	28.531
139.515	27.605	28.488
139.517	29.341	28.449
139.530	28.312	28.363
139.572	28.342	28.394
139.586	28.700	28.401
139.626	27.994	28.501
139.628	29.096	28.453
139.642	29.155	28.396
139.681	28.102	28.324
139.683	28.393	28.258
139.697	27.900	28.286
139.737	28.351	28.265
139.739	28.106	28.280
139.753	28.544	28.303
139.794	26.859	28.240
139.812	29.166	28.255
139.853	28.164	28.314
139.868	30.031	28.338
139.907	27.193	28.378
139.921	28.043	28.397
139.935	28.017	28.372
139.978	28.528	28.389
139.990	27.482	28.416
140.004	27.619	28.436
140.046	27.957	28.422
140.060	28.188	28.462
140.073	27.762	28.445
140.115	28.682	28.474
140.117	29.823	28.420
140.130	29.299	28.424
140.171	28.993	28.475
140.185	29.569	28.586
140.226	28.524	28.581
140.239	28.528	28.580
140.281	29.064	28.561
140.294	28.414	28.572
140.334	27.985	28.572
140.336	29.104	28.561
140.349	28.143	28.553
140.389	27.579	28.556
140.390	27.808	28.504
140.404	28.277	28.412
140.449	31.295	28.337
140.461	29.967	28.331
140.500	27.920	28.254
140.514	28.001	28.204
140.528	28.050	28.190
140.569	27.749	28.216
140.582	27.607	28.262
140.596	27.695	28.299
140.637	27.978	28.260
140.651	27.841	28.246
140.692	27.393	28.224
140.706	27.522	28.264
140.747	27.411	28.270
140.750	28.844	28.139
140.764	27.659	28.107
140.805	27.265	28.143
140.807	28.189	28.170
140.822	29.701	28.172
140.864	29.563	28.161
140.877	28.915	28.193
140.918	28.137	28.185
140.932	27.779	28.155
140.973	27.033	28.172
140.989	28.814	28.212
141.002	28.424	28.232
141.043	28.009	28.301
141.045	29.167	28.284
141.058	28.832	28.304
141.100	28.685	28.327
141.113	28.081	28.366
141.155	27.486	28.340
141.169	28.399	28.370
141.182	27.495	28.345
141.223	27.224	28.466
141.225	28.264	28.457
141.239	28.410	28.462
141.280	28.016	28.384
141.295	29.122	28.351
141.337	28.434	28.392
141.350	28.164	28.325
141.364	27.840	28.303
141.405	29.149	28.278
141.407	29.066	28.232
141.422	30.297	28.222
141.461	28.298	28.224
141.465	31.162	28.269
141.475	27.566	28.347
141.516	27.134	28.399
141.530	26.882	28.393
141.573	27.584	28.405
141.588	29.040	28.372
141.628	27.504	28.359
141.629	28.285	28.421
141.643	28.055	28.395
141.684	26.927	28.387
141.698	27.223	28.348
141.713	28.456	28.283
141.755	28.617	28.327
141.756	29.171	28.253
141.770	29.565	28.291
141.809	28.263	28.359
141.811	28.333	28.413
141.825	28.293	28.413
141.866	28.110	28.368
141.868	29.712	28.400
141.880	27.181	28.377
141.923	28.952	28.372
141.936	28.087	28.425
141.978	28.679	28.447
141.979	29.405	28.453
141.993	29.306	28.425
142.033	28.521	28.414
142.034	28.816	28.425
142.049	28.248	28.441
142.089	27.580	28.409
142.092	27.910	28.388
142.106	28.316	28.698
142.147	27.710	29.028
142.160	27.915	29.526
142.176	28.267	29.995
142.216	27.756	30.186
142.219	28.622	30.533
142.233	27.918	30.913
142.275	28.881	31.238
142.277	29.850	31.623
142.289	28.662	31.958
142.329	27.537	32.158
142.330	27.759	32.464
142.368	35.848	32.789
142.398	37.968	33.129
142.428	39.641	33.562
142.456	40.684	33.747
142.476	32.843	34.170
142.509	37.350	34.340
142.540	38.919	34.619
142.567	37.427	34.942
142.595	38.137	35.400
142.623	37.192	35.454
142.648	33.258	35.654
142.679	35.222	36.216
142.707	36.043	36.431
142.736	36.819	36.712
142.767	38.533	36.578
142.790	32.550	36.406
142.824	38.836	36.275
142.846	32.000	36.580
142.878	35.592	36.562
142.908	36.007	36.554
142.941	40.331	36.535
142.960	31.187	36.357
142.991	33.661	36.515
143.028	41.589	36.681
143.049	33.129	36.749
143.088	42.885	36.761
143.108	34.620	36.879
143.138	35.327	36.733
143.169	37.410	36.907
143.201	40.475	36.789
143.226	36.909	37.033
143.257	38.702	37.181
143.284	36.959	37.235
143.309	33.699	37.024
143.346	41.126	37.285
143.372	37.403	37.527
143.399	36.943	37.146
143.425	36.343	37.238
143.457	39.754	36.998
143.480	34.888	37.152
143.512	36.904	37.235
143.539	35.884	37.386
143.570	38.102	37.286
143.601	39.299	37.073
143.627	37.352	37.009
143.653	35.039	36.918
143.685	37.713	37.039
143.716	39.722	36.950
143.736	32.075	36.786
143.768	35.406	36.733
143.798	36.903	36.822
143.829	38.461	36.673
143.857	37.404	36.639
